image_id,label,path,file_name,extension,file_size_bytes,is_readable,width,height,mode,channels,format,error,split
img_006467,glass,data/garbage-classification-v2/standardized_256/glass/glass_974.jpg,glass_974.jpg,.jpg,8110,True,256,256,RGB,3,JPEG,,train
img_006468,glass,data/garbage-classification-v2/standardized_256/glass/glass_975.jpg,glass_975.jpg,.jpg,12417,True,256,256,RGB,3,JPEG,,train
img_006469,glass,data/garbage-classification-v2/standardized_256/glass/glass_976.jpg,glass_976.jpg,.jpg,10758,True,256,256,RGB,3,JPEG,,train
img_006470,glass,data/garbage-classification-v2/standardized_256/glass/glass_977.jpg,glass_977.jpg,.jpg,17418,True,256,256,RGB,3,JPEG,,train
img_006471,glass,data/garbage-classification-v2/standardized_256/glass/glass_978.jpg,glass_978.jpg,.jpg,16264,True,256,256,RGB,3,JPEG,,train
img_006472,glass,data/garbage-classification-v2/standardized_256/glass/glass_979.jpg,glass_979.jpg,.jpg,10266,True,256,256,RGB,3,JPEG,,test
img_006473,glass,data/garbage-classification-v2/standardized_256/glass/glass_98.jpg,glass_98.jpg,.jpg,20741,True,256,256,RGB,3,JPEG,,train
img_006474,glass,data/garbage-classification-v2/standardized_256/glass/glass_980.jpg,glass_980.jpg,.jpg,21882,True,256,256,RGB,3,JPEG,,train
img_006475,glass,data/garbage-classification-v2/standardized_256/glass/glass_981.jpg,glass_981.jpg,.jpg,11724,True,256,256,RGB,3,JPEG,,train
img_006476,glass,data/garbage-classification-v2/standardized_256/glass/glass_982.jpg,glass_982.jpg,.jpg,6220,True,256,256,RGB,3,JPEG,,test
img_006477,glass,data/garbage-classification-v2/standardized_256/glass/glass_983.jpg,glass_983.jpg,.jpg,14900,True,256,256,RGB,3,JPEG,,train
img_006478,glass,data/garbage-classification-v2/standardized_256/glass/glass_984.jpg,glass_984.jpg,.jpg,18086,True,256,256,RGB,3,JPEG,,train
img_006479,glass,data/garbage-classification-v2/standardized_256/glass/glass_985.jpg,glass_985.jpg,.jpg,11987,True,256,256,RGB,3,JPEG,,train
img_006480,glass,data/garbage-classification-v2/standardized_256/glass/glass_986.jpg,glass_986.jpg,.jpg,13709,True,256,256,RGB,3,JPEG,,validation
img_006481,glass,data/garbage-classification-v2/standardized_256/glass/glass_987.jpg,glass_987.jpg,.jpg,10075,True,256,256,RGB,3,JPEG,,train
img_006482,glass,data/garbage-classification-v2/standardized_256/glass/glass_988.jpg,glass_988.jpg,.jpg,12361,True,256,256,RGB,3,JPEG,,train
img_006483,glass,data/garbage-classification-v2/standardized_256/glass/glass_989.jpg,glass_989.jpg,.jpg,8089,True,256,256,RGB,3,JPEG,,train
img_006484,glass,data/garbage-classification-v2/standardized_256/glass/glass_99.jpg,glass_99.jpg,.jpg,26099,True,256,256,RGB,3,JPEG,,train
img_006485,glass,data/garbage-classification-v2/standardized_256/glass/glass_990.jpg,glass_990.jpg,.jpg,12796,True,256,256,RGB,3,JPEG,,train
img_006486,glass,data/garbage-classification-v2/standardized_256/glass/glass_991.jpg,glass_991.jpg,.jpg,9562,True,256,256,RGB,3,JPEG,,test
img_006487,glass,data/garbage-classification-v2/standardized_256/glass/glass_992.jpg,glass_992.jpg,.jpg,10248,True,256,256,RGB,3,JPEG,,train
img_006488,glass,data/garbage-classification-v2/standardized_256/glass/glass_993.jpg,glass_993.jpg,.jpg,16443,True,256,256,RGB,3,JPEG,,train
img_006489,glass,data/garbage-classification-v2/standardized_256/glass/glass_994.jpg,glass_994.jpg,.jpg,7133,True,256,256,RGB,3,JPEG,,train
img_006490,glass,data/garbage-classification-v2/standardized_256/glass/glass_995.jpg,glass_995.jpg,.jpg,9150,True,256,256,RGB,3,JPEG,,validation
img_006491,glass,data/garbage-classification-v2/standardized_256/glass/glass_996.jpg,glass_996.jpg,.jpg,11581,True,256,256,RGB,3,JPEG,,train
img_006492,glass,data/garbage-classification-v2/standardized_256/glass/glass_997.jpg,glass_997.jpg,.jpg,6614,True,256,256,RGB,3,JPEG,,train
img_006493,glass,data/garbage-classification-v2/standardized_256/glass/glass_998.jpg,glass_998.jpg,.jpg,33854,True,256,256,RGB,3,JPEG,,validation
img_006494,glass,data/garbage-classification-v2/standardized_256/glass/glass_999.jpg,glass_999.jpg,.jpg,10976,True,256,256,RGB,3,JPEG,,train
img_006495,metal,data/garbage-classification-v2/standardized_256/metal/metal_1.jpg,metal_1.jpg,.jpg,12527,True,256,256,RGB,3,JPEG,,train
img_006496,metal,data/garbage-classification-v2/standardized_256/metal/metal_10.jpg,metal_10.jpg,.jpg,16392,True,256,256,RGB,3,JPEG,,train
img_006497,metal,data/garbage-classification-v2/standardized_256/metal/metal_100.jpg,metal_100.jpg,.jpg,12263,True,256,256,RGB,3,JPEG,,train
img_006498,metal,data/garbage-classification-v2/standardized_256/metal/metal_101.jpg,metal_101.jpg,.jpg,14394,True,256,256,RGB,3,JPEG,,train
img_006499,metal,data/garbage-classification-v2/standardized_256/metal/metal_102.jpg,metal_102.jpg,.jpg,16388,True,256,256,RGB,3,JPEG,,train
img_006500,metal,data/garbage-classification-v2/standardized_256/metal/metal_103.jpg,metal_103.jpg,.jpg,13348,True,256,256,RGB,3,JPEG,,train
img_006501,metal,data/garbage-classification-v2/standardized_256/metal/metal_104.jpg,metal_104.jpg,.jpg,14519,True,256,256,RGB,3,JPEG,,train
img_006502,metal,data/garbage-classification-v2/standardized_256/metal/metal_105.jpg,metal_105.jpg,.jpg,15620,True,256,256,RGB,3,JPEG,,train
img_006503,metal,data/garbage-classification-v2/standardized_256/metal/metal_106.jpg,metal_106.jpg,.jpg,11857,True,256,256,RGB,3,JPEG,,test
img_006504,metal,data/garbage-classification-v2/standardized_256/metal/metal_107.jpg,metal_107.jpg,.jpg,22694,True,256,256,RGB,3,JPEG,,train
img_006505,metal,data/garbage-classification-v2/standardized_256/metal/metal_108.jpg,metal_108.jpg,.jpg,17479,True,256,256,RGB,3,JPEG,,train
img_006506,metal,data/garbage-classification-v2/standardized_256/metal/metal_109.jpg,metal_109.jpg,.jpg,12489,True,256,256,RGB,3,JPEG,,train
img_006507,metal,data/garbage-classification-v2/standardized_256/metal/metal_11.jpg,metal_11.jpg,.jpg,23446,True,256,256,RGB,3,JPEG,,train
img_006508,metal,data/garbage-classification-v2/standardized_256/metal/metal_110.jpg,metal_110.jpg,.jpg,8115,True,256,256,RGB,3,JPEG,,train
img_006509,metal,data/garbage-classification-v2/standardized_256/metal/metal_111.jpg,metal_111.jpg,.jpg,14887,True,256,256,RGB,3,JPEG,,test
img_006510,metal,data/garbage-classification-v2/standardized_256/metal/metal_112.jpg,metal_112.jpg,.jpg,12462,True,256,256,RGB,3,JPEG,,validation
img_006511,metal,data/garbage-classification-v2/standardized_256/metal/metal_113.jpg,metal_113.jpg,.jpg,6617,True,256,256,RGB,3,JPEG,,train
img_006512,metal,data/garbage-classification-v2/standardized_256/metal/metal_114.jpg,metal_114.jpg,.jpg,14046,True,256,256,RGB,3,JPEG,,train
img_006513,metal,data/garbage-classification-v2/standardized_256/metal/metal_115.jpg,metal_115.jpg,.jpg,17248,True,256,256,RGB,3,JPEG,,test
img_006514,metal,data/garbage-classification-v2/standardized_256/metal/metal_116.jpg,metal_116.jpg,.jpg,18262,True,256,256,RGB,3,JPEG,,test
img_006515,metal,data/garbage-classification-v2/standardized_256/metal/metal_117.jpg,metal_117.jpg,.jpg,18290,True,256,256,RGB,3,JPEG,,train
img_006516,metal,data/garbage-classification-v2/standardized_256/metal/metal_118.jpg,metal_118.jpg,.jpg,10330,True,256,256,RGB,3,JPEG,,train
img_006517,metal,data/garbage-classification-v2/standardized_256/metal/metal_119.jpg,metal_119.jpg,.jpg,17996,True,256,256,RGB,3,JPEG,,test
img_006518,metal,data/garbage-classification-v2/standardized_256/metal/metal_12.jpg,metal_12.jpg,.jpg,18347,True,256,256,RGB,3,JPEG,,test
img_006519,metal,data/garbage-classification-v2/standardized_256/metal/metal_120.jpg,metal_120.jpg,.jpg,18861,True,256,256,RGB,3,JPEG,,train
img_006520,metal,data/garbage-classification-v2/standardized_256/metal/metal_121.jpg,metal_121.jpg,.jpg,17723,True,256,256,RGB,3,JPEG,,train
img_006521,metal,data/garbage-classification-v2/standardized_256/metal/metal_122.jpg,metal_122.jpg,.jpg,8373,True,256,256,RGB,3,JPEG,,validation
img_006522,metal,data/garbage-classification-v2/standardized_256/metal/metal_123.jpg,metal_123.jpg,.jpg,19217,True,256,256,RGB,3,JPEG,,train
img_006523,metal,data/garbage-classification-v2/standardized_256/metal/metal_124.jpg,metal_124.jpg,.jpg,18962,True,256,256,RGB,3,JPEG,,train
img_006524,metal,data/garbage-classification-v2/standardized_256/metal/metal_125.jpg,metal_125.jpg,.jpg,11440,True,256,256,RGB,3,JPEG,,train
img_006525,metal,data/garbage-classification-v2/standardized_256/metal/metal_126.jpg,metal_126.jpg,.jpg,17496,True,256,256,RGB,3,JPEG,,test
img_006526,metal,data/garbage-classification-v2/standardized_256/metal/metal_127.jpg,metal_127.jpg,.jpg,14860,True,256,256,RGB,3,JPEG,,train
img_006527,metal,data/garbage-classification-v2/standardized_256/metal/metal_128.jpg,metal_128.jpg,.jpg,34884,True,256,256,RGB,3,JPEG,,train
img_006528,metal,data/garbage-classification-v2/standardized_256/metal/metal_129.jpg,metal_129.jpg,.jpg,19071,True,256,256,RGB,3,JPEG,,validation
img_006529,metal,data/garbage-classification-v2/standardized_256/metal/metal_13.jpg,metal_13.jpg,.jpg,17754,True,256,256,RGB,3,JPEG,,train
img_006530,metal,data/garbage-classification-v2/standardized_256/metal/metal_130.jpg,metal_130.jpg,.jpg,11400,True,256,256,RGB,3,JPEG,,train
img_006531,metal,data/garbage-classification-v2/standardized_256/metal/metal_131.jpg,metal_131.jpg,.jpg,24867,True,256,256,RGB,3,JPEG,,train
img_006532,metal,data/garbage-classification-v2/standardized_256/metal/metal_132.jpg,metal_132.jpg,.jpg,11871,True,256,256,RGB,3,JPEG,,train
img_006533,metal,data/garbage-classification-v2/standardized_256/metal/metal_133.jpg,metal_133.jpg,.jpg,12378,True,256,256,RGB,3,JPEG,,train
img_006534,metal,data/garbage-classification-v2/standardized_256/metal/metal_134.jpg,metal_134.jpg,.jpg,25540,True,256,256,RGB,3,JPEG,,validation
img_006535,metal,data/garbage-classification-v2/standardized_256/metal/metal_135.jpg,metal_135.jpg,.jpg,14909,True,256,256,RGB,3,JPEG,,test
img_006536,metal,data/garbage-classification-v2/standardized_256/metal/metal_136.jpg,metal_136.jpg,.jpg,9455,True,256,256,RGB,3,JPEG,,train
img_006537,metal,data/garbage-classification-v2/standardized_256/metal/metal_137.jpg,metal_137.jpg,.jpg,11979,True,256,256,RGB,3,JPEG,,validation
img_006538,metal,data/garbage-classification-v2/standardized_256/metal/metal_138.jpg,metal_138.jpg,.jpg,26446,True,256,256,RGB,3,JPEG,,validation
img_006539,metal,data/garbage-classification-v2/standardized_256/metal/metal_139.jpg,metal_139.jpg,.jpg,11373,True,256,256,RGB,3,JPEG,,test
img_006540,metal,data/garbage-classification-v2/standardized_256/metal/metal_14.jpg,metal_14.jpg,.jpg,24150,True,256,256,RGB,3,JPEG,,train
img_006541,metal,data/garbage-classification-v2/standardized_256/metal/metal_140.jpg,metal_140.jpg,.jpg,17580,True,256,256,RGB,3,JPEG,,train
img_006542,metal,data/garbage-classification-v2/standardized_256/metal/metal_141.jpg,metal_141.jpg,.jpg,14912,True,256,256,RGB,3,JPEG,,train
img_006543,metal,data/garbage-classification-v2/standardized_256/metal/metal_142.jpg,metal_142.jpg,.jpg,14881,True,256,256,RGB,3,JPEG,,train
img_006544,metal,data/garbage-classification-v2/standardized_256/metal/metal_143.jpg,metal_143.jpg,.jpg,9085,True,256,256,RGB,3,JPEG,,train
img_006545,metal,data/garbage-classification-v2/standardized_256/metal/metal_144.jpg,metal_144.jpg,.jpg,7160,True,256,256,RGB,3,JPEG,,validation
img_006546,metal,data/garbage-classification-v2/standardized_256/metal/metal_145.jpg,metal_145.jpg,.jpg,17916,True,256,256,RGB,3,JPEG,,train
img_006547,metal,data/garbage-classification-v2/standardized_256/metal/metal_146.jpg,metal_146.jpg,.jpg,14652,True,256,256,RGB,3,JPEG,,train
img_006548,metal,data/garbage-classification-v2/standardized_256/metal/metal_147.jpg,metal_147.jpg,.jpg,13850,True,256,256,RGB,3,JPEG,,train
img_006549,metal,data/garbage-classification-v2/standardized_256/metal/metal_148.jpg,metal_148.jpg,.jpg,26372,True,256,256,RGB,3,JPEG,,test
img_006550,metal,data/garbage-classification-v2/standardized_256/metal/metal_149.jpg,metal_149.jpg,.jpg,26326,True,256,256,RGB,3,JPEG,,test
img_006551,metal,data/garbage-classification-v2/standardized_256/metal/metal_15.jpg,metal_15.jpg,.jpg,7374,True,256,256,RGB,3,JPEG,,train
img_006552,metal,data/garbage-classification-v2/standardized_256/metal/metal_150.jpg,metal_150.jpg,.jpg,14172,True,256,256,RGB,3,JPEG,,train
img_006553,metal,data/garbage-classification-v2/standardized_256/metal/metal_151.jpg,metal_151.jpg,.jpg,11497,True,256,256,RGB,3,JPEG,,train
img_006554,metal,data/garbage-classification-v2/standardized_256/metal/metal_152.jpg,metal_152.jpg,.jpg,14816,True,256,256,RGB,3,JPEG,,train
img_006555,metal,data/garbage-classification-v2/standardized_256/metal/metal_153.jpg,metal_153.jpg,.jpg,43179,True,256,256,RGB,3,JPEG,,train
img_006556,metal,data/garbage-classification-v2/standardized_256/metal/metal_154.jpg,metal_154.jpg,.jpg,19141,True,256,256,RGB,3,JPEG,,test
img_006557,metal,data/garbage-classification-v2/standardized_256/metal/metal_155.jpg,metal_155.jpg,.jpg,16714,True,256,256,RGB,3,JPEG,,train
img_006558,metal,data/garbage-classification-v2/standardized_256/metal/metal_156.jpg,metal_156.jpg,.jpg,13220,True,256,256,RGB,3,JPEG,,test
img_006559,metal,data/garbage-classification-v2/standardized_256/metal/metal_157.jpg,metal_157.jpg,.jpg,24509,True,256,256,RGB,3,JPEG,,train
img_006560,metal,data/garbage-classification-v2/standardized_256/metal/metal_158.jpg,metal_158.jpg,.jpg,14270,True,256,256,RGB,3,JPEG,,train
img_006561,metal,data/garbage-classification-v2/standardized_256/metal/metal_159.jpg,metal_159.jpg,.jpg,10475,True,256,256,RGB,3,JPEG,,train
img_006562,metal,data/garbage-classification-v2/standardized_256/metal/metal_16.jpg,metal_16.jpg,.jpg,12449,True,256,256,RGB,3,JPEG,,validation
img_006563,metal,data/garbage-classification-v2/standardized_256/metal/metal_160.jpg,metal_160.jpg,.jpg,9477,True,256,256,RGB,3,JPEG,,test
img_006564,metal,data/garbage-classification-v2/standardized_256/metal/metal_161.jpg,metal_161.jpg,.jpg,22931,True,256,256,RGB,3,JPEG,,validation
img_006565,metal,data/garbage-classification-v2/standardized_256/metal/metal_162.jpg,metal_162.jpg,.jpg,12633,True,256,256,RGB,3,JPEG,,train
img_006566,metal,data/garbage-classification-v2/standardized_256/metal/metal_163.jpg,metal_163.jpg,.jpg,13089,True,256,256,RGB,3,JPEG,,train
img_006567,metal,data/garbage-classification-v2/standardized_256/metal/metal_164.jpg,metal_164.jpg,.jpg,20302,True,256,256,RGB,3,JPEG,,train
img_006568,metal,data/garbage-classification-v2/standardized_256/metal/metal_165.jpg,metal_165.jpg,.jpg,14691,True,256,256,RGB,3,JPEG,,train
img_006569,metal,data/garbage-classification-v2/standardized_256/metal/metal_166.jpg,metal_166.jpg,.jpg,12524,True,256,256,RGB,3,JPEG,,train
img_006570,metal,data/garbage-classification-v2/standardized_256/metal/metal_167.jpg,metal_167.jpg,.jpg,15729,True,256,256,RGB,3,JPEG,,train
img_006571,metal,data/garbage-classification-v2/standardized_256/metal/metal_168.jpg,metal_168.jpg,.jpg,14234,True,256,256,RGB,3,JPEG,,train
img_006572,metal,data/garbage-classification-v2/standardized_256/metal/metal_169.jpg,metal_169.jpg,.jpg,6837,True,256,256,RGB,3,JPEG,,train
img_006573,metal,data/garbage-classification-v2/standardized_256/metal/metal_17.jpg,metal_17.jpg,.jpg,7123,True,256,256,RGB,3,JPEG,,train
img_006574,metal,data/garbage-classification-v2/standardized_256/metal/metal_170.jpg,metal_170.jpg,.jpg,16870,True,256,256,RGB,3,JPEG,,train
img_006575,metal,data/garbage-classification-v2/standardized_256/metal/metal_171.jpg,metal_171.jpg,.jpg,7779,True,256,256,RGB,3,JPEG,,train
img_006576,metal,data/garbage-classification-v2/standardized_256/metal/metal_172.jpg,metal_172.jpg,.jpg,12337,True,256,256,RGB,3,JPEG,,validation
img_006577,metal,data/garbage-classification-v2/standardized_256/metal/metal_173.jpg,metal_173.jpg,.jpg,15157,True,256,256,RGB,3,JPEG,,train
img_006578,metal,data/garbage-classification-v2/standardized_256/metal/metal_174.jpg,metal_174.jpg,.jpg,13755,True,256,256,RGB,3,JPEG,,train
img_006579,metal,data/garbage-classification-v2/standardized_256/metal/metal_175.jpg,metal_175.jpg,.jpg,14289,True,256,256,RGB,3,JPEG,,train
img_006580,metal,data/garbage-classification-v2/standardized_256/metal/metal_176.jpg,metal_176.jpg,.jpg,15236,True,256,256,RGB,3,JPEG,,train
img_006581,metal,data/garbage-classification-v2/standardized_256/metal/metal_177.jpg,metal_177.jpg,.jpg,16818,True,256,256,RGB,3,JPEG,,train
img_006582,metal,data/garbage-classification-v2/standardized_256/metal/metal_178.jpg,metal_178.jpg,.jpg,19803,True,256,256,RGB,3,JPEG,,test
img_006583,metal,data/garbage-classification-v2/standardized_256/metal/metal_179.jpg,metal_179.jpg,.jpg,26426,True,256,256,RGB,3,JPEG,,train
img_006584,metal,data/garbage-classification-v2/standardized_256/metal/metal_18.jpg,metal_18.jpg,.jpg,13116,True,256,256,RGB,3,JPEG,,test
img_006585,metal,data/garbage-classification-v2/standardized_256/metal/metal_180.jpg,metal_180.jpg,.jpg,14734,True,256,256,RGB,3,JPEG,,test
img_006586,metal,data/garbage-classification-v2/standardized_256/metal/metal_181.jpg,metal_181.jpg,.jpg,14880,True,256,256,RGB,3,JPEG,,train
img_006587,metal,data/garbage-classification-v2/standardized_256/metal/metal_182.jpg,metal_182.jpg,.jpg,16218,True,256,256,RGB,3,JPEG,,validation
img_006588,metal,data/garbage-classification-v2/standardized_256/metal/metal_183.jpg,metal_183.jpg,.jpg,21758,True,256,256,RGB,3,JPEG,,train
img_006589,metal,data/garbage-classification-v2/standardized_256/metal/metal_184.jpg,metal_184.jpg,.jpg,15522,True,256,256,RGB,3,JPEG,,train
img_006590,metal,data/garbage-classification-v2/standardized_256/metal/metal_185.jpg,metal_185.jpg,.jpg,15494,True,256,256,RGB,3,JPEG,,train
img_006591,metal,data/garbage-classification-v2/standardized_256/metal/metal_186.jpg,metal_186.jpg,.jpg,14792,True,256,256,RGB,3,JPEG,,train
img_006592,metal,data/garbage-classification-v2/standardized_256/metal/metal_187.jpg,metal_187.jpg,.jpg,13944,True,256,256,RGB,3,JPEG,,train
img_006593,metal,data/garbage-classification-v2/standardized_256/metal/metal_188.jpg,metal_188.jpg,.jpg,15367,True,256,256,RGB,3,JPEG,,train
img_006594,metal,data/garbage-classification-v2/standardized_256/metal/metal_189.jpg,metal_189.jpg,.jpg,20621,True,256,256,RGB,3,JPEG,,train
img_006595,metal,data/garbage-classification-v2/standardized_256/metal/metal_19.jpg,metal_19.jpg,.jpg,11235,True,256,256,RGB,3,JPEG,,train
img_006596,metal,data/garbage-classification-v2/standardized_256/metal/metal_190.jpg,metal_190.jpg,.jpg,18348,True,256,256,RGB,3,JPEG,,test
img_006597,metal,data/garbage-classification-v2/standardized_256/metal/metal_191.jpg,metal_191.jpg,.jpg,11568,True,256,256,RGB,3,JPEG,,train
img_006598,metal,data/garbage-classification-v2/standardized_256/metal/metal_192.jpg,metal_192.jpg,.jpg,19194,True,256,256,RGB,3,JPEG,,train
img_006599,metal,data/garbage-classification-v2/standardized_256/metal/metal_193.jpg,metal_193.jpg,.jpg,9660,True,256,256,RGB,3,JPEG,,train
img_006600,metal,data/garbage-classification-v2/standardized_256/metal/metal_194.jpg,metal_194.jpg,.jpg,12133,True,256,256,RGB,3,JPEG,,train
img_006601,metal,data/garbage-classification-v2/standardized_256/metal/metal_195.jpg,metal_195.jpg,.jpg,15263,True,256,256,RGB,3,JPEG,,train
img_006602,metal,data/garbage-classification-v2/standardized_256/metal/metal_196.jpg,metal_196.jpg,.jpg,10039,True,256,256,RGB,3,JPEG,,train
img_006603,metal,data/garbage-classification-v2/standardized_256/metal/metal_197.jpg,metal_197.jpg,.jpg,11328,True,256,256,RGB,3,JPEG,,train
img_006604,metal,data/garbage-classification-v2/standardized_256/metal/metal_198.jpg,metal_198.jpg,.jpg,12544,True,256,256,RGB,3,JPEG,,validation
img_006605,metal,data/garbage-classification-v2/standardized_256/metal/metal_199.jpg,metal_199.jpg,.jpg,20717,True,256,256,RGB,3,JPEG,,test
img_006606,metal,data/garbage-classification-v2/standardized_256/metal/metal_2.jpg,metal_2.jpg,.jpg,14719,True,256,256,RGB,3,JPEG,,validation
img_006607,metal,data/garbage-classification-v2/standardized_256/metal/metal_20.jpg,metal_20.jpg,.jpg,10057,True,256,256,RGB,3,JPEG,,train
img_006608,metal,data/garbage-classification-v2/standardized_256/metal/metal_200.jpg,metal_200.jpg,.jpg,17782,True,256,256,RGB,3,JPEG,,test
img_006609,metal,data/garbage-classification-v2/standardized_256/metal/metal_201.jpg,metal_201.jpg,.jpg,14897,True,256,256,RGB,3,JPEG,,train
img_006610,metal,data/garbage-classification-v2/standardized_256/metal/metal_202.jpg,metal_202.jpg,.jpg,14257,True,256,256,RGB,3,JPEG,,test
img_006611,metal,data/garbage-classification-v2/standardized_256/metal/metal_203.jpg,metal_203.jpg,.jpg,28056,True,256,256,RGB,3,JPEG,,train
img_006612,metal,data/garbage-classification-v2/standardized_256/metal/metal_204.jpg,metal_204.jpg,.jpg,16537,True,256,256,RGB,3,JPEG,,train
img_006613,metal,data/garbage-classification-v2/standardized_256/metal/metal_205.jpg,metal_205.jpg,.jpg,32910,True,256,256,RGB,3,JPEG,,train
img_006614,metal,data/garbage-classification-v2/standardized_256/metal/metal_206.jpg,metal_206.jpg,.jpg,33121,True,256,256,RGB,3,JPEG,,train
img_006615,metal,data/garbage-classification-v2/standardized_256/metal/metal_207.jpg,metal_207.jpg,.jpg,9157,True,256,256,RGB,3,JPEG,,train
img_006616,metal,data/garbage-classification-v2/standardized_256/metal/metal_208.jpg,metal_208.jpg,.jpg,24628,True,256,256,RGB,3,JPEG,,validation
img_006617,metal,data/garbage-classification-v2/standardized_256/metal/metal_209.jpg,metal_209.jpg,.jpg,19108,True,256,256,RGB,3,JPEG,,train
img_006618,metal,data/garbage-classification-v2/standardized_256/metal/metal_21.jpg,metal_21.jpg,.jpg,17654,True,256,256,RGB,3,JPEG,,train
img_006619,metal,data/garbage-classification-v2/standardized_256/metal/metal_210.jpg,metal_210.jpg,.jpg,9074,True,256,256,RGB,3,JPEG,,train
img_006620,metal,data/garbage-classification-v2/standardized_256/metal/metal_211.jpg,metal_211.jpg,.jpg,9123,True,256,256,RGB,3,JPEG,,train
img_006621,metal,data/garbage-classification-v2/standardized_256/metal/metal_212.jpg,metal_212.jpg,.jpg,18245,True,256,256,RGB,3,JPEG,,train
img_006622,metal,data/garbage-classification-v2/standardized_256/metal/metal_213.jpg,metal_213.jpg,.jpg,19337,True,256,256,RGB,3,JPEG,,train
img_006623,metal,data/garbage-classification-v2/standardized_256/metal/metal_214.jpg,metal_214.jpg,.jpg,22832,True,256,256,RGB,3,JPEG,,train
img_006624,metal,data/garbage-classification-v2/standardized_256/metal/metal_215.jpg,metal_215.jpg,.jpg,14090,True,256,256,RGB,3,JPEG,,train
img_006625,metal,data/garbage-classification-v2/standardized_256/metal/metal_216.jpg,metal_216.jpg,.jpg,15655,True,256,256,RGB,3,JPEG,,train
img_006626,metal,data/garbage-classification-v2/standardized_256/metal/metal_217.jpg,metal_217.jpg,.jpg,15990,True,256,256,RGB,3,JPEG,,train
img_006627,metal,data/garbage-classification-v2/standardized_256/metal/metal_218.jpg,metal_218.jpg,.jpg,17535,True,256,256,RGB,3,JPEG,,train
img_006628,metal,data/garbage-classification-v2/standardized_256/metal/metal_219.jpg,metal_219.jpg,.jpg,16793,True,256,256,RGB,3,JPEG,,train
img_006629,metal,data/garbage-classification-v2/standardized_256/metal/metal_22.jpg,metal_22.jpg,.jpg,24061,True,256,256,RGB,3,JPEG,,validation
img_006630,metal,data/garbage-classification-v2/standardized_256/metal/metal_220.jpg,metal_220.jpg,.jpg,11679,True,256,256,RGB,3,JPEG,,train
img_006631,metal,data/garbage-classification-v2/standardized_256/metal/metal_221.jpg,metal_221.jpg,.jpg,16555,True,256,256,RGB,3,JPEG,,train
img_006632,metal,data/garbage-classification-v2/standardized_256/metal/metal_222.jpg,metal_222.jpg,.jpg,11838,True,256,256,RGB,3,JPEG,,validation
img_006633,metal,data/garbage-classification-v2/standardized_256/metal/metal_223.jpg,metal_223.jpg,.jpg,17599,True,256,256,RGB,3,JPEG,,validation
img_006634,metal,data/garbage-classification-v2/standardized_256/metal/metal_224.jpg,metal_224.jpg,.jpg,18325,True,256,256,RGB,3,JPEG,,train
img_006635,metal,data/garbage-classification-v2/standardized_256/metal/metal_225.jpg,metal_225.jpg,.jpg,11393,True,256,256,RGB,3,JPEG,,test
img_006636,metal,data/garbage-classification-v2/standardized_256/metal/metal_226.jpg,metal_226.jpg,.jpg,20092,True,256,256,RGB,3,JPEG,,validation
img_006637,metal,data/garbage-classification-v2/standardized_256/metal/metal_227.jpg,metal_227.jpg,.jpg,14125,True,256,256,RGB,3,JPEG,,train
img_006638,metal,data/garbage-classification-v2/standardized_256/metal/metal_228.jpg,metal_228.jpg,.jpg,22139,True,256,256,RGB,3,JPEG,,train
img_006639,metal,data/garbage-classification-v2/standardized_256/metal/metal_229.jpg,metal_229.jpg,.jpg,25890,True,256,256,RGB,3,JPEG,,test
img_006640,metal,data/garbage-classification-v2/standardized_256/metal/metal_23.jpg,metal_23.jpg,.jpg,30601,True,256,256,RGB,3,JPEG,,validation
img_006641,metal,data/garbage-classification-v2/standardized_256/metal/metal_230.jpg,metal_230.jpg,.jpg,15336,True,256,256,RGB,3,JPEG,,train
img_006642,metal,data/garbage-classification-v2/standardized_256/metal/metal_231.jpg,metal_231.jpg,.jpg,9660,True,256,256,RGB,3,JPEG,,train
img_006643,metal,data/garbage-classification-v2/standardized_256/metal/metal_232.jpg,metal_232.jpg,.jpg,29347,True,256,256,RGB,3,JPEG,,validation
img_006644,metal,data/garbage-classification-v2/standardized_256/metal/metal_233.jpg,metal_233.jpg,.jpg,14704,True,256,256,RGB,3,JPEG,,validation
img_006645,metal,data/garbage-classification-v2/standardized_256/metal/metal_234.jpg,metal_234.jpg,.jpg,30936,True,256,256,RGB,3,JPEG,,train
img_006646,metal,data/garbage-classification-v2/standardized_256/metal/metal_235.jpg,metal_235.jpg,.jpg,11540,True,256,256,RGB,3,JPEG,,test
img_006647,metal,data/garbage-classification-v2/standardized_256/metal/metal_236.jpg,metal_236.jpg,.jpg,16888,True,256,256,RGB,3,JPEG,,train
img_006648,metal,data/garbage-classification-v2/standardized_256/metal/metal_237.jpg,metal_237.jpg,.jpg,16880,True,256,256,RGB,3,JPEG,,train
img_006649,metal,data/garbage-classification-v2/standardized_256/metal/metal_238.jpg,metal_238.jpg,.jpg,33562,True,256,256,RGB,3,JPEG,,train
img_006650,metal,data/garbage-classification-v2/standardized_256/metal/metal_239.jpg,metal_239.jpg,.jpg,16821,True,256,256,RGB,3,JPEG,,test
img_006651,metal,data/garbage-classification-v2/standardized_256/metal/metal_24.jpg,metal_24.jpg,.jpg,9597,True,256,256,RGB,3,JPEG,,test
